STATISTIC,Statistic Label,TLIST(A1),Graduation Year,C03143V03795,Fields of Education and Training,C03433V04141,Years since Graduation,C03544V04280,Graduate Outcomes,C03919V04671,Gender,UNIT,VALUE
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,2,2,-,All Graduate Outcomes,-,All genders,Number,1320
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,3,3,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,4,4,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,5,5,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,6,6,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,7,7,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,8,8,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,9,9,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2019,2019,913,Nursing and midwifery,10,10,-,All Graduate Outcomes,20,Female,Number,0
